Date,Ticker,Open,High,Low,Close,Volume
2026-06-12,DLF,571.0,589.2000122070312,565.5499877929688,587.0499877929688,4184509
2026-06-08,GODREJCP,986.0999755859375,1001.4000244140625,980.7999877929688,997.0,630285
2026-06-09,GODREJCP,998.2000122070312,1016.2999877929688,995.5999755859375,1013.2000122070312,975781
2026-06-10,GODREJCP,1018.0,1039.5,1010.0999755859375,1027.5999755859375,1601364
2026-06-11,GODREJCP,1028.0,1028.0,1005.7999877929688,1008.9000244140625,525095
2026-06-12,GODREJCP,1020.0,1037.699951171875,1013.0,1033.300048828125,985452
2026-06-08,TORNTPHARM,4350.0,4520.0,4350.0,4410.39990234375,389687
2026-06-09,TORNTPHARM,4442.7998046875,4497.2998046875,4413.0,4472.89990234375,221954
2026-06-10,TORNTPHARM,4490.0,4560.10009765625,4452.2001953125,4463.7001953125,349028
2026-06-11,TORNTPHARM,4471.60009765625,4611.5,4431.10009765625,4572.2001953125,830928
2026-06-12,TORNTPHARM,4619.5,4666.0,4557.89990234375,4571.2001953125,426095
2026-06-08,BDL,1191.0,1197.800048828125,1172.0,1187.0,1313509
2026-06-09,BDL,1190.0999755859375,1209.9000244140625,1189.0,1202.800048828125,711552
2026-06-10,BDL,1202.800048828125,1211.9000244140625,1177.5999755859375,1183.800048828125,786809
2026-06-11,BDL,1175.0,1183.5999755859375,1155.199951171875,1160.300048828125,714074
2026-06-12,BDL,1178.0,1204.0,1167.800048828125,1200.199951171875,627410
2026-06-08,OFSS,9800.0,10000.0,9689.0,9756.0,160714
2026-06-09,OFSS,9841.0,9862.0,9434.0,9639.5,252133
2026-06-10,OFSS,9701.5,9757.0,9440.0,9470.0,147749
2026-06-11,OFSS,9349.5,9439.0,9050.0,9265.5,385982
2026-06-12,OFSS,9350.0,9409.0,9226.5,9327.5,149536
2026-06-08,BEL,399.0,415.5,399.0,412.95001220703125,12017495
2026-06-09,BEL,417.0,417.0,410.0,412.04998779296875,10996007
2026-06-10,BEL,413.0,415.25,407.1000061035156,408.3500061035156,5371511
2026-06-11,BEL,407.3500061035156,407.3500061035156,401.75,402.29998779296875,6994969
2026-06-12,BEL,407.3500061035156,409.0,403.29998779296875,406.5,8086130
2026-06-08,APOLLOHOSP,8211.0,8490.0,8211.0,8358.5,539009
2026-06-09,APOLLOHOSP,8420.0,8538.5,8365.5,8524.0,818210
2026-06-10,APOLLOHOSP,8527.0,8624.0,8470.5,8488.5,487815
2026-06-11,APOLLOHOSP,8478.0,8531.0,8425.0,8493.0,314597
2026-06-12,APOLLOHOSP,8535.0,8558.0,8440.0,8498.0,276444
2026-06-08,ADANIENT,3016.351239886288,3038.4414602679235,2953.7793643440464,2968.672607421875,1653499
2026-06-09,ADANIENT,2984.565433693747,2997.3597618800422,2934.587779865649,2978.568115234375,1841620
2026-06-10,ADANIENT,2975.6694263915747,2993.5613283531775,2916.695796510116,2929.7900390625,1475029
2026-06-11,ADANIENT,2893.806171835952,2965.474077684693,2893.806171835952,2907.5,1204115
2026-06-12,ADANIENT,2958.800048828125,2971.89990234375,2886.199951171875,2921.60009765625,2321009
2026-06-08,SOLARINDS,18250.0,18498.0,18001.0,18114.0,102208
2026-06-09,SOLARINDS,18293.0,18386.0,18147.0,18267.0,93809
2026-06-10,SOLARINDS,18274.0,18418.0,17634.0,17697.0,95976
2026-06-11,SOLARINDS,17700.0,18012.0,17063.0,17141.0,175899
2026-06-12,SOLARINDS,17404.0,17579.0,17060.0,17143.0,109049
2026-06-08,HINDUNILVR,2105.300048828125,2125.0,2091.5,2110.10009765625,1601497
2026-06-09,HINDUNILVR,2119.699951171875,2138.60009765625,2110.10009765625,2132.800048828125,1460636
2026-06-10,HINDUNILVR,2134.89990234375,2204.89990234375,2133.5,2169.5,2325534
2026-06-11,HINDUNILVR,2164.0,2165.0,2135.300048828125,2139.800048828125,1178896
